iter	RMSE
280	168.8672047
281	168.73693
282	168.6097871
283	168.5019473
284	168.4493772
285	168.3013153
286	168.1815234
287	168.1134663
288	168.0058803
289	167.8933969
290	167.7896279
291	167.6823408
292	167.4996089
293	167.4041548
294	167.2370872
295	167.1791353
296	167.0448149
297	167.0052954
298	166.8485669
299	166.7160148
300	166.5555268
301	166.432495
302	166.3162394
303	166.2212111
304	166.0925504
305	166.0677615
306	165.9267056
307	165.7584711
308	165.65233
309	165.5584058
310	165.4762879
311	165.3134819
312	165.1750643
313	165.1177949
314	164.964619
315	164.8587215
316	164.7069762
317	164.6231973
318	164.5125717
319	164.3863026
320	164.2194034
321	164.0998517
322	164.0162023
323	163.855542
324	163.704955
325	163.6175928
326	163.3376266
327	163.2367331
328	163.085064
329	162.9568273
330	162.8828298
331	162.7858098
332	162.7039116
333	162.6026041
334	162.5445042
335	162.3255515
336	162.2540796
337	162.1375351
338	162.0846248
339	161.9591057
340	161.8688889
341	161.7789803
342	161.6574439
343	161.5495938
344	161.4134506
345	161.2770903
346	161.2355564
347	161.1151355
348	161.0241969
349	160.9047165
350	160.7193675
351	160.6028987
352	160.485821
353	160.3787931
354	160.3182938
355	160.2009089
356	159.9511252
357	159.8146466
358	159.7081612
359	159.5296195
360	159.4445717
361	159.3607749
362	159.2620247
363	159.1216923
364	159.0205463
365	158.9196903
366	158.7874344
367	158.6448172
368	158.5625448
369	158.4641789
370	158.388981
371	158.2193864
372	158.088971
373	157.975813
374	157.878862
375	157.7748951
376	157.6862664
377	157.5605933
378	157.5247588
379	157.438453
380	157.2800147
381	157.1274567
382	157.0124309
383	156.8785134
384	156.8228007
385	156.756977
386	156.6556917
387	156.5335181
388	156.4516096
389	156.3463779
390	156.2009573
391	156.0970963
392	156.0154461
393	155.8314375
394	155.6818644
395	155.6037581
396	155.4499266
397	155.4109321
398	155.3348425
399	155.2239804
400	155.086818
401	155.0170624
402	154.9110217
403	154.7558192
404	154.6228367
405	154.5224249
406	154.4175998
407	154.3117883
408	154.1314617
409	154.036887
410	153.9280659
411	153.7985552
412	153.6799405
413	153.6183797
414	153.5557203
415	153.4222101
416	153.2989005
417	153.2513618
418	153.1624607
419	153.0856052
420	152.9740676
421	152.8466299
422	152.7206173
423	152.6067024
424	152.489416
425	152.3755763
426	152.2699015
427	152.1762266
428	152.0684484
429	151.9736915
430	151.8498865
431	151.7281717
432	151.5746452
433	151.4588291
434	151.3713241
435	151.2848917
436	151.1094566
437	150.9978911
438	150.9186996
439	150.8245061
440	150.6794807
441	150.603445
442	150.5244105
443	150.4379626
444	150.3062842
445	150.2559208
446	150.1828572
447	150.0633486
448	149.9887306
449	149.8634783
450	149.7988303
451	149.7149381
452	149.6284989
453	149.4855775
454	149.3246799
455	149.2335951
456	149.1692475
457	149.0757944
458	148.9938708
459	148.9358855
460	148.8423919
461	148.7258007
462	148.5986111
463	148.4627082
464	148.369525
465	148.2875818
466	148.2119421
467	148.1162952
468	148.0244801
469	147.9207563
470	147.7950684
471	147.7030803
472	147.5765686
473	147.4738325
474	147.4445472
475	147.3256059
476	147.1833779
477	147.0687469
478	147.0474405
479	146.9472419
480	146.8462082
481	146.7575486
482	146.6672772
483	146.6331387
484	146.5789067
485	146.4906146
486	146.3747373
487	146.2851549
488	146.227544
489	146.1490079
490	145.9743394
491	145.8564435
492	145.7221688
493	145.6380579
494	145.604857
495	145.4966046
496	145.4175221
497	145.3330417
498	145.273202
499	145.1768388
500	145.0974107
501	145.0067707
502	144.8383652
503	144.778315
504	144.7014033
505	144.5665372
506	144.4475271
507	144.357175
508	144.2598706
509	144.1455105
510	144.050774
511	143.9015556
512	143.8634717
513	143.7901366
514	143.6504149
515	143.5687631
516	143.4818514
517	143.3779534
518	143.2496629
519	143.1620668
520	143.044958
521	142.8658378
522	142.7361615
523	142.6764175
524	142.5107058
525	142.4171072
526	142.3072329
527	142.2071099
528	142.1283085
529	141.9994289
530	141.7961037
531	141.7000468
532	141.6091691
533	141.4914887
534	141.3750817
535	141.3238386
536	141.2695178
537	141.1512944
538	141.0839983
539	140.9633982
540	140.8241162
541	140.7509982
542	140.637068
543	140.4955415
544	140.3899819
545	140.2599753
546	140.2086008
547	140.1534294
548	140.066473
549	140.0361874
550	139.909457
551	139.7939666
552	139.6402363
553	139.5430138
554	139.4510784
555	139.3737865
556	139.2222804
557	139.1390445
558	139.0817864
559	139.0195382
560	138.8805005
561	138.7620093
562	138.6411541
563	138.6012942
564	138.5016231
565	138.4300178
566	138.3553396
567	138.3204717
568	138.2356422
569	138.1026751
570	138.0155014
571	137.9404113
572	137.8443846
573	137.7922186
574	137.7526946
575	137.6873255
576	137.6178138
577	137.5527052
578	137.4621211
579	137.392727
580	137.3169682
581	137.2118536
582	137.1062962
583	137.0420184
584	136.9521768
585	136.8684841
586	136.7893612
587	136.7109779
588	136.6477453
589	136.5813428
590	136.5041557
591	136.4586197
592	136.3557808
593	136.2973821
594	136.1780847
595	136.1048009
596	136.0472114
597	135.9913838
598	135.8743655
599	135.7945105
600	135.7036958
601	135.641045
602	135.5152162
603	135.4513522
604	135.3475504
605	135.2638961
606	135.1765941
607	135.1136001
608	135.0337874
609	134.9593553
610	134.8572295
611	134.7485381
612	134.6560175
613	134.5515066
614	134.464129
615	134.3109444
616	134.2359881
617	134.1459177
618	134.0803197
619	133.9566816
620	133.8988286
621	133.8058699
622	133.6893725
623	133.6006436
624	133.4906184
625	133.3871457
626	133.3410499
627	133.25476
628	133.1632985
629	133.0996275
630	132.9869234
631	132.9193211
632	132.8845085
633	132.8021971
634	132.7080351
635	132.6431565
636	132.5606815
637	132.4484018
638	132.3853716
639	132.2952431
640	132.1995792
641	132.1070936
642	132.0448065
643	132.0044496
644	131.9269541
645	131.8319031
646	131.7836512
647	131.7040679
648	131.5821111
649	131.4401657
650	131.3554857
651	131.2905266
652	131.1384017
653	131.0512324
654	130.993651
655	130.9495273
656	130.872954
657	130.7627038
658	130.6632705
659	130.5649205
660	130.4597925
661	130.4151094
662	130.3664011
663	130.3240048
664	130.2916084
665	130.1903361
666	130.112272
667	130.0482066
668	130.0228426
669	129.8789218
670	129.7859008
671	129.7151411
672	129.6419511
673	129.576228
674	129.5244149
675	129.4491613
676	129.3725607
677	129.2884659
678	129.1707988
679	129.0812426
680	129.0469226
681	128.9644531
682	128.9247402
683	128.8720529
684	128.7669389
685	128.626181
686	128.5642108
687	128.473666
688	128.4429483
689	128.2998457
690	128.2551833
691	128.1282538
692	128.0554555
693	127.9360908
694	127.8449837
695	127.7925684
696	127.7368292
697	127.6598219
698	127.5990362
699	127.5524863
700	127.4691917
701	127.3733235
702	127.2844134
703	127.2628983
704	127.1842086
705	127.1050432
706	126.9715608
707	126.87766
708	126.8067309
709	126.778324
710	126.7194353
711	126.6345018
712	126.5397316
713	126.4889279
714	126.4083904
715	126.2769195
716	126.1776704
717	126.1010076
718	126.0589501
719	126.0114557
720	125.9609098
721	125.8396524
722	125.7587596
723	125.7015967
724	125.6761162
725	125.6242075
726	125.5781934
727	125.497664
728	125.4368523
729	125.308886
730	125.1927031
731	125.1305871
732	125.0372105
733	124.8706458
734	124.7841304
735	124.736395
736	124.6668402
737	124.5540746
738	124.4283549
739	124.325242
740	124.2939555
741	124.215553
742	124.1025544
743	124.0275999
744	123.9935781
745	123.8571097
746	123.7639573
747	123.6842693
748	123.5954955
749	123.5056572
750	123.4131952
751	123.3853428
752	123.3340217
753	123.2760518
754	123.1989498
755	123.1303181
756	123.0615427
757	122.8601473
758	122.7705848
759	122.6846971
760	122.5801752
761	122.4960116
762	122.4034941
763	122.3216992
764	122.2657411
765	122.1583062
766	122.0739575
767	121.9889573
768	121.924875
769	121.8659363
770	121.7910098
771	121.7269329
772	121.7077823
773	121.6121663
774	121.5447123
775	121.4863667
776	121.4256579
777	121.3266602
778	121.231645
779	121.0468191
780	120.9760802
781	120.9262858
782	120.8637955
783	120.808587
784	120.739871
785	120.663761
786	120.5848066
787	120.4785234
788	120.4063601
789	120.351159
790	120.3046657
791	120.2583945
792	120.1687196
793	120.1005962
794	119.9897502
795	119.8946359
796	119.7949596
797	119.737696
798	119.7247624
799	119.6447534
800	119.5357173
801	119.4660776
802	119.3939431
803	119.3047908
804	119.2448593
805	119.1893743
806	119.1235976
807	119.0509673
808	118.9819132
809	118.9200246
810	118.83492
811	118.7587544
812	118.664923
813	118.5850917
814	118.5616618
815	118.4823744
816	118.418607
817	118.3987013
818	118.3651414
819	118.2723875
820	118.2188033
821	118.1717278
822	118.1188397
823	118.0537186
824	118.0361727
825	117.9310481
826	117.8699832
827	117.8506769
828	117.805453
829	117.7065073
830	117.6410656
831	117.6279886
832	117.5757623
833	117.5388404
834	117.4982591
835	117.432745
836	117.365092
837	117.2823983
838	117.2337364
839	117.1708761
840	117.1129288
841	117.0689252
842	117.0187549
843	116.9760794
844	116.9234129
845	116.8939955
846	116.8252981
847	116.7838286
848	116.709153
849	116.6337057
850	116.4952881
851	116.4338143
852	116.4039245
853	116.363234
854	116.2800587
855	116.2513563
856	116.2173842
857	116.1899953
858	116.1163623
859	116.0356576
860	115.9123158
861	115.8331743
862	115.8110666
863	115.7437557
864	115.6762075
865	115.5887037
866	115.5087833
867	115.3871088
868	115.3226137
869	115.2466961
870	115.1424844
871	115.1049792
872	115.030567
873	114.9299293
874	114.8060939
875	114.7629809
876	114.7346183
877	114.6551689
878	114.6283354
879	114.5826985
880	114.5395603
881	114.4915106
882	114.4683862
883	114.3769923
884	114.3564152
885	114.2979795
886	114.281754
887	114.2492634
888	114.1793585
889	114.1333552
890	114.0823116
891	114.0345354
892	114.0260596
893	113.9864362
894	113.9389657
895	113.8471294
896	113.810776
897	113.7751296
898	113.710192
899	113.6443865
900	113.6019233
901	113.5674663
902	113.5016605
903	113.3700108
904	113.336916
905	113.3009662
906	113.2507601
907	113.2049162
908	113.1446204
909	113.0603231
910	112.9947123
911	112.9505155
912	112.9090097
913	112.872383
914	112.8292243
915	112.7687563
916	112.7309862
917	112.6909923
918	112.5677099
919	112.4766993
920	112.4284272
921	112.3257413
922	112.267839
923	112.2407403
924	112.1889893
925	112.1088606
926	111.9841658
927	111.9547547
928	111.8730908
929	111.8195621
930	111.7850513
931	111.7343698
932	111.6857219
933	111.5838915
934	111.4745527
935	111.4136899
936	111.363932
937	111.2466651
938	111.2012381
939	111.1481951
940	111.0882248
941	111.0731876
942	111.0002494
943	110.9332616
944	110.8939474
945	110.8094293
946	110.7678826
947	110.6936254
948	110.6309134
949	110.5731693
950	110.4772561
951	110.422442
952	110.3397064
953	110.2401066
954	110.1999493
955	110.1351996
956	110.0915591
957	110.0400598
958	109.9879827
959	109.9101288
960	109.8507944
961	109.8151466
962	109.7255421
963	109.6855014
964	109.6676263
965	109.6399783
966	109.5835182
967	109.5224599
968	109.4608729
969	109.3494447
970	109.2843959
971	109.2334361
972	109.1591747
973	109.1189731
974	109.039515
975	108.9456664
976	108.887666
977	108.7718467
978	108.7152617
979	108.6452542
980	108.5955316
981	108.5429046
982	108.4815147
983	108.4172925
984	108.3521152
985	108.2789349
986	108.258094
987	108.199813
988	108.1338946
989	108.0868366
990	108.0261251
991	107.9148058
992	107.8329032
993	107.8178603
994	107.7464961
995	107.6800567
996	107.6163512
997	107.5452813
998	107.5219942
999	107.4732975
