iter	RMSE
320	243.158708
321	242.7220576
322	242.2250879
323	241.7879212
324	241.3817883
325	240.9087236
326	240.4257507
327	239.9673489
328	239.4921883
329	239.0650129
330	238.6443293
331	238.1790041
332	237.7354581
333	237.300398
334	236.9209821
335	236.4695346
336	236.0223599
337	235.64817
338	235.2154202
339	234.8304577
340	234.4441885
341	234.0244928
342	233.6005679
343	233.2556478
344	232.8556251
345	232.4670531
346	232.088929
347	231.7060698
348	231.3154747
349	230.9145898
350	230.5478529
351	230.1967887
352	229.8811543
353	229.5845999
354	229.2227854
355	228.8771162
356	228.5198466
357	228.2162625
358	227.8641154
359	227.5376361
360	227.2095517
361	226.8483851
362	226.5736625
363	226.2409851
364	225.9006527
365	225.5644649
366	225.2238412
367	224.9375
368	224.6345428
369	224.2988813
370	224.0241406
371	223.7208726
372	223.4224615
373	223.1271542
374	222.8315145
375	222.5201681
376	222.2156597
377	221.9070738
378	221.6242633
379	221.3369619
380	221.0424439
381	220.7682573
382	220.528088
383	220.2555364
384	219.9848357
385	219.6918612
386	219.4438199
387	219.1925022
388	218.9321576
389	218.6443953
390	218.4346478
391	218.1952125
392	217.9425305
393	217.7096983
394	217.4411027
395	217.1976216
396	216.9735302
397	216.7504462
398	216.5036258
399	216.2717677
400	216.0118232
401	215.7990132
402	215.5516169
403	215.3179346
404	215.0776122
405	214.8361229
406	214.5933175
407	214.3489136
408	214.1225099
409	213.9022332
410	213.6908697
411	213.5043696
412	213.2878754
413	213.0979055
414	212.8873687
415	212.6837771
416	212.475229
417	212.2870374
418	212.105232
419	211.9032592
420	211.6909375
421	211.4745293
422	211.2877033
423	211.0963363
424	210.9020774
425	210.7035381
426	210.5277081
427	210.3386848
428	210.1590403
429	209.9853068
430	209.8250815
431	209.6433194
432	209.4769439
433	209.2869913
434	209.101669
435	208.9240289
436	208.7398466
437	208.5636143
438	208.3680361
439	208.1932769
440	208.0177404
441	207.8474051
442	207.6561692
443	207.5034066
444	207.3338054
445	207.1732441
446	207.0011274
447	206.8394826
448	206.6775803
449	206.5214
450	206.3661852
451	206.2028329
452	206.0482246
453	205.8917685
454	205.7328967
455	205.5957205
456	205.4715425
457	205.3198027
458	205.1622829
459	205.0094747
460	204.8498754
461	204.7038214
462	204.556373
463	204.4096682
464	204.275091
465	204.1395132
466	204.0195592
467	203.8879548
468	203.7538853
469	203.6193316
470	203.4849132
471	203.3548045
472	203.2108214
473	203.0803486
474	202.9489658
475	202.8319255
476	202.6879726
477	202.5529472
478	202.4354314
479	202.3014781
480	202.1796476
481	202.0514528
482	201.9258432
483	201.7860166
484	201.6648271
485	201.5358802
486	201.4074427
487	201.2722128
488	201.1395222
489	201.0174973
490	200.8992022
491	200.7887224
492	200.6891237
493	200.576267
494	200.4638439
495	200.3615241
496	200.253798
497	200.1349589
498	200.0257159
499	199.9034133
500	199.8268133
501	199.7253711
502	199.5981868
503	199.481295
504	199.3903875
505	199.2853258
506	199.172933
507	199.0728933
508	198.9530513
509	198.8596494
510	198.7719839
511	198.6797642
512	198.5802294
513	198.4868531
514	198.395093
515	198.2982037
516	198.1898786
517	198.0886039
518	197.9915029
519	197.9082224
520	197.8066076
521	197.7027616
522	197.6129295
523	197.5202929
524	197.4097596
525	197.3187122
526	197.2353509
527	197.1406243
528	197.0430553
529	196.9516519
530	196.8653975
531	196.7810423
532	196.6997945
533	196.6092426
534	196.5230342
535	196.4439248
536	196.3464741
537	196.2573903
538	196.1732978
539	196.0709843
540	195.9802057
541	195.8860972
542	195.8085486
543	195.7151446
544	195.6360197
545	195.552931
546	195.4671011
547	195.3891741
548	195.2872005
549	195.2189271
550	195.1390047
551	195.0552495
552	194.9699595
553	194.8916126
554	194.8155637
555	194.7307646
556	194.6513518
557	194.5683291
558	194.4659749
559	194.3948153
560	194.3335922
561	194.2376905
562	194.1688725
563	194.097527
564	194.0109041
565	193.9397059
566	193.8445116
567	193.7715283
568	193.69452
569	193.6145721
570	193.5366697
571	193.4544966
572	193.3747448
573	193.3020454
574	193.2236541
575	193.1474207
576	193.0732743
577	193.0000081
578	192.9274862
579	192.8681791
580	192.7984723
581	192.7246849
582	192.6478401
583	192.5579842
584	192.4937771
585	192.418891
586	192.3564929
587	192.2911467
588	192.2259256
589	192.1496494
590	192.0650887
591	191.9887764
592	191.9061428
593	191.823431
594	191.7628196
595	191.6999772
596	191.6456871
597	191.5711997
598	191.4978585
599	191.4364496
600	191.3619
601	191.2856914
602	191.213344
603	191.1481905
604	191.0731064
605	191.0155843
606	190.9625225
607	190.9039366
608	190.820463
609	190.7381724
610	190.6816115
611	190.6246721
612	190.5659743
613	190.4766671
614	190.4307157
615	190.3763807
616	190.3272824
617	190.281413
618	190.2231727
619	190.1565695
620	190.0979935
621	190.0500094
622	189.9931906
623	189.9428353
624	189.905617
625	189.8365444
626	189.7734324
627	189.7132926
628	189.6625978
629	189.6083132
630	189.5337588
631	189.4489845
632	189.3982249
633	189.3467609
634	189.2918427
635	189.24579
636	189.2056691
637	189.1414846
638	189.0974487
639	189.0384236
640	188.9699622
641	188.9243371
642	188.8632719
643	188.8134261
644	188.7690326
645	188.7141082
646	188.6565709
647	188.6173231
648	188.5601342
649	188.5097173
650	188.4552418
651	188.3984464
652	188.3417358
653	188.281962
654	188.2217414
655	188.1647258
656	188.1131998
657	188.0530637
658	188.0042146
659	187.9536683
660	187.9060476
661	187.8449809
662	187.7851106
663	187.7384818
664	187.6880212
665	187.6227789
666	187.5762206
667	187.5232679
668	187.4773162
669	187.4293042
670	187.3732838
671	187.3329222
672	187.2780512
673	187.2211698
674	187.1585725
675	187.1037634
676	187.0500172
677	186.994262
678	186.9262949
679	186.8862507
680	186.8279094
681	186.780567
682	186.7339917
683	186.7004698
684	186.6422425
685	186.6060513
686	186.5606149
687	186.5009698
688	186.4470545
689	186.3961591
690	186.3478203
691	186.2991949
692	186.2549428
693	186.2048567
694	186.1534842
695	186.0983304
696	186.0409682
697	185.9850437
698	185.9333495
699	185.8620907
700	185.8068782
701	185.7654337
702	185.6988432
703	185.6630583
704	185.6291087
705	185.5845592
706	185.5349999
707	185.4810444
708	185.4318045
709	185.3863615
710	185.3368859
711	185.2839627
712	185.248477
713	185.1990529
714	185.1540168
715	185.1113299
716	185.0770191
717	185.0297753
718	184.9766707
719	184.9269203
720	184.8723573
721	184.8258176
722	184.7734204
723	184.7228436
724	184.6713495
725	184.6183099
726	184.5585567
727	184.5154271
728	184.4692328
729	184.4123785
730	184.3544215
731	184.3103837
732	184.2610628
733	184.2147903
734	184.1645038
735	184.1275052
736	184.0835464
737	184.0513235
738	184.0256493
739	183.9863572
740	183.9579054
741	183.9287806
742	183.8879123
743	183.8488768
744	183.811804
745	183.7618574
746	183.7180666
747	183.6875119
748	183.6570378
749	183.6102952
750	183.5589382
751	183.5014371
752	183.4529411
753	183.4187791
754	183.3857256
755	183.3384462
756	183.2965577
757	183.2676134
758	183.204718
759	183.1633766
760	183.1242269
761	183.0779885
762	183.0492988
763	182.9967775
764	182.9657675
765	182.9283029
766	182.8996289
767	182.8599548
768	182.8250715
769	182.7935402
770	182.745446
771	182.6852637
772	182.6339496
773	182.5821403
774	182.5473244
775	182.4886042
776	182.4369937
777	182.366354
778	182.3298876
779	182.2984367
780	182.2597923
781	182.2273426
782	182.1913119
783	182.1446015
784	182.099597
785	182.0589098
786	182.0152941
787	181.9765835
788	181.9313879
789	181.8688508
790	181.840248
791	181.7853449
792	181.7467129
793	181.6973484
794	181.6538976
795	181.5728774
796	181.543361
797	181.4940965
798	181.4581905
799	181.4125852
800	181.3638976
801	181.3144681
802	181.2481766
803	181.1963815
804	181.1540432
805	181.0967484
806	181.0532861
807	181.0263155
808	180.983027
809	180.9451242
810	180.9213184
811	180.8710717
812	180.8290852
813	180.7862919
814	180.7414087
815	180.7065599
816	180.6729269
817	180.6267801
818	180.5898764
819	180.5622957
820	180.5273554
821	180.5013318
822	180.4710713
823	180.4277778
824	180.3947885
825	180.3594601
826	180.3087054
827	180.2587308
828	180.2176545
829	180.1848133
830	180.1506875
831	180.1069041
832	180.05674
833	180.0286954
834	179.9710004
835	179.9262628
836	179.8863256
837	179.8521491
838	179.8144238
839	179.7770764
840	179.7387855
841	179.6955948
842	179.6421582
843	179.6090306
844	179.5716272
845	179.5330037
846	179.4979857
847	179.4763453
848	179.4355322
849	179.4129833
850	179.3734531
851	179.3404028
852	179.3005989
853	179.2610712
854	179.2169926
855	179.1902574
856	179.1585845
857	179.1109326
858	179.0877243
859	179.0424084
860	179.0030723
861	178.9721507
862	178.9223863
863	178.8684584
864	178.8100714
865	178.7814334
