iter	Passed	Remaining
312	143	428
313	143	427
314	144	427
315	144	427
316	145	427
317	145	426
318	146	425
319	146	425
320	147	425
321	147	424
322	148	423
323	148	423
324	149	423
325	149	422
326	149	422
327	150	422
328	151	422
329	151	421
330	152	421
331	152	420
332	152	420
333	153	419
334	153	419
335	154	418
336	154	418
337	155	418
338	155	417
339	156	417
340	156	416
341	157	416
342	157	416
343	158	415
344	158	415
345	159	414
346	159	414
347	160	414
348	160	413
349	161	413
350	161	413
351	162	412
352	162	412
353	163	412
354	163	411
355	164	411
356	164	411
357	165	410
358	165	410
359	165	409
360	166	409
361	166	408
362	167	408
363	167	407
364	168	407
365	168	406
366	169	406
367	169	405
368	170	405
369	170	404
370	171	404
371	171	403
372	172	403
373	172	403
374	173	402
375	173	402
376	174	402
377	174	401
378	175	401
379	175	400
380	176	400
381	176	399
382	176	399
383	177	398
384	177	398
385	178	398
386	178	397
387	179	396
388	179	396
389	180	396
390	180	395
391	181	395
392	181	394
393	181	394
394	182	393
395	182	393
396	183	392
397	183	392
398	184	392
399	184	391
400	185	391
401	185	391
402	186	390
403	186	390
404	187	390
405	187	389
406	188	389
407	188	388
408	189	388
409	189	388
410	190	387
411	190	387
412	191	386
413	191	386
414	192	386
415	192	385
416	193	385
417	193	384
418	194	384
419	194	384
420	195	383
421	195	383
422	196	382
423	196	382
424	197	381
425	197	381
426	198	380
427	198	380
428	199	380
429	199	379
430	200	379
431	200	378
432	201	378
433	201	378
434	202	377
435	202	377
436	203	377
437	203	376
438	204	376
439	204	375
440	204	375
441	205	374
442	205	374
443	206	373
444	207	373
445	207	373
446	207	372
447	208	372
448	208	371
449	209	371
450	210	371
451	210	370
452	210	370
453	211	369
454	211	369
455	212	368
456	212	368
457	213	367
458	213	367
459	214	366
460	214	366
461	215	366
462	215	365
463	216	365
464	216	365
465	217	364
466	217	363
467	218	363
468	218	363
469	218	362
470	219	361
471	219	361
472	220	361
473	220	360
474	221	359
475	221	359
476	222	358
477	222	358
478	222	357
479	223	357
480	223	356
481	224	356
482	224	355
483	225	355
484	225	354
485	226	354
486	226	354
487	227	353
488	227	353
489	228	352
490	228	352
491	229	352
492	229	351
493	230	351
494	230	351
495	231	350
496	231	350
497	232	350
498	232	349
499	233	349
500	233	348
501	234	348
502	234	347
503	235	347
504	235	346
505	236	346
506	236	345
507	237	345
508	237	345
509	238	344
510	238	344
511	239	344
512	239	343
513	240	343
514	241	343
515	241	342
516	242	342
517	242	341
518	242	341
519	243	340
520	243	340
521	244	339
522	244	339
523	245	338
524	245	338
525	246	337
526	246	337
527	247	336
528	247	336
529	247	335
530	248	335
531	248	335
532	249	334
533	249	334
534	250	333
535	251	333
536	251	333
537	252	332
538	252	332
539	253	332
540	253	331
541	254	331
542	254	330
543	255	330
544	255	329
545	256	329
546	256	329
547	257	328
548	257	328
549	258	328
550	258	327
551	259	326
552	259	326
553	260	325
554	260	325
555	261	325
556	261	324
557	262	324
558	262	323
559	263	323
560	263	322
561	263	322
562	264	321
563	264	321
564	265	320
565	265	319
566	266	319
567	266	319
568	267	318
569	267	318
570	268	318
571	268	317
572	269	317
573	269	316
574	270	316
575	270	316
576	271	315
577	271	315
578	272	314
579	272	314
580	273	313
581	273	313
582	274	312
583	274	312
584	275	311
585	275	311
586	275	310
587	276	310
588	277	309
589	277	309
590	278	309
591	278	308
592	278	308
593	279	307
594	280	307
595	280	306
596	280	306
597	281	305
598	281	305
599	282	304
600	282	304
601	283	304
602	283	303
603	284	303
604	284	302
605	285	302
606	285	301
607	286	301
608	286	300
609	287	300
610	287	300
611	288	299
612	288	299
613	289	298
614	289	298
615	290	297
616	290	297
617	291	296
618	291	296
619	292	296
620	292	295
621	293	295
622	293	294
623	294	294
624	294	293
625	295	293
626	295	292
627	296	292
628	296	291
629	297	291
630	297	290
631	298	290
632	298	290
633	299	289
634	299	289
635	299	288
636	300	288
637	300	287
638	301	287
639	301	286
640	302	286
641	302	285
642	303	285
643	303	284
644	304	284
645	304	283
646	305	283
647	305	283
648	306	282
649	306	282
650	307	281
651	307	281
652	308	280
653	308	280
654	309	280
655	309	279
656	310	279
657	310	278
658	311	278
659	311	277
660	312	277
661	312	276
662	313	276
663	313	275
664	314	275
665	314	274
666	315	274
667	315	273
668	316	273
669	316	273
670	317	272
671	317	272
672	318	271
673	318	271
674	319	270
675	319	270
676	320	269
677	320	269
678	321	269
679	321	268
680	322	268
681	322	267
682	323	267
683	323	266
684	323	266
685	324	265
686	324	265
687	325	264
688	325	264
689	326	263
690	326	263
691	327	263
692	327	262
693	328	262
694	328	261
695	329	261
696	329	260
697	330	260
698	331	260
699	331	259
700	332	259
701	332	258
702	332	258
703	333	257
704	333	257
705	334	256
706	334	256
707	335	255
708	335	255
709	336	254
710	336	254
711	337	253
712	337	253
713	338	252
714	338	252
715	338	251
716	339	251
717	339	250
718	340	250
719	340	249
720	341	249
721	341	248
722	342	248
723	342	248
724	343	247
725	343	247
726	344	246
727	344	246
728	345	245
729	345	245
730	346	244
731	346	244
732	347	243
733	347	243
734	348	243
735	348	242
736	349	242
737	349	241
738	350	241
739	350	240
740	350	240
741	351	239
742	351	239
743	352	238
744	352	238
745	353	237
746	353	237
747	354	236
748	354	236
749	355	235
750	355	235
751	356	234
752	356	234
753	357	233
754	357	233
755	357	232
756	358	232
757	358	231
758	359	231
759	359	231
760	360	230
761	360	230
762	361	229
763	361	229
764	362	228
765	362	228
766	362	227
767	363	227
768	363	226
769	364	226
770	364	225
771	365	225
772	365	224
773	366	224
774	366	223
775	367	223
776	368	223
777	368	222
778	369	222
779	369	221
780	370	221
781	370	220
782	371	220
783	371	219
784	371	219
785	372	218
786	372	218
787	373	217
788	373	217
789	374	217
790	374	216
791	375	216
792	376	216
793	377	215
794	377	215
795	378	214
796	378	214
797	379	213
798	379	213
799	380	212
800	380	212
801	381	212
802	381	211
803	382	211
804	382	210
805	383	210
806	383	209
807	384	209
808	384	208
809	385	208
810	385	207
811	386	207
812	386	206
813	386	206
814	387	205
815	387	205
816	388	204
817	388	204
818	389	203
819	389	203
820	390	202
821	390	202
822	391	201
823	391	201
824	392	201
825	392	200
826	393	200
827	393	199
828	394	199
829	394	198
830	395	198
831	395	197
832	395	197
833	396	196
834	397	196
835	397	195
836	398	195
837	398	194
838	398	194
839	399	193
840	399	193
841	400	192
842	400	192
843	401	191
844	401	191
845	402	191
846	402	190
847	403	190
848	403	189
849	403	189
850	404	188
851	404	188
852	405	187
853	405	187
854	405	186
855	406	186
856	406	185
857	407	185
858	407	184
859	408	184
860	408	183
861	409	183
862	409	182
863	410	182
864	410	181
865	410	181
866	411	180
867	411	180
868	412	179
869	412	179
870	413	178
871	413	178
872	414	177
873	414	177
874	415	177
875	415	176
876	416	176
877	416	175
878	417	175
879	417	174
880	418	174
881	418	173
882	419	173
883	419	172
884	420	172
885	420	171
886	421	171
887	421	171
888	422	170
889	422	170
890	423	169
891	423	169
892	424	168
893	424	168
894	425	167
895	425	167
896	426	166
897	426	166
898	427	165
899	427	165
900	428	164
901	428	164
902	429	164
903	429	163
904	430	163
905	430	162
906	431	162
907	431	161
908	432	161
909	433	160
910	433	160
911	433	159
912	434	159
913	434	158
914	435	158
915	435	157
916	436	157
917	436	157
918	437	156
919	437	156
920	438	155
921	438	155
922	439	154
923	439	154
924	440	153
925	440	153
926	440	152
927	441	152
928	441	151
929	442	151
930	442	150
931	443	150
932	443	149
933	444	149
934	444	148
935	445	148
936	445	147
937	445	147
938	446	146
939	447	146
940	447	146
941	448	145
942	448	145
943	449	144
944	449	144
945	450	143
946	450	143
947	450	142
948	451	142
949	451	141
950	452	141
951	452	140
952	453	140
953	453	139
954	454	139
955	454	138
956	455	138
957	455	137
958	456	137
959	456	137
960	457	136
961	458	136
962	458	135
963	459	135
964	459	134
965	459	134
966	460	133
967	460	133
968	461	132
969	461	132
970	462	131
971	462	131
972	463	130
973	463	130
974	464	130
975	464	129
976	465	129
977	465	128
978	466	128
979	466	127
980	467	127
981	467	126
982	468	126
983	468	125
984	469	125
985	469	124
986	470	124
987	470	123
988	471	123
989	471	122
990	472	122
991	472	121
992	473	121
993	473	121
994	474	120
995	474	120
996	475	119
997	475	119
998	476	118
999	476	118
1000	476	117
1001	477	117
1002	478	116
1003	479	116
1004	479	115
1005	480	115
1006	481	115
1007	481	114
1008	482	114
1009	482	113
1010	483	113
1011	483	112
1012	483	112
1013	484	111
1014	484	111
1015	485	110
1016	485	110
1017	485	109
1018	486	109
1019	486	108
1020	487	108
1021	487	107
1022	488	107
1023	488	106
1024	489	106
1025	489	105
1026	490	105
1027	490	105
1028	491	104
1029	491	104
1030	492	103
1031	492	103
1032	493	102
1033	493	102
1034	494	101
1035	494	101
1036	495	100
1037	495	100
1038	496	99
1039	496	99
1040	497	98
1041	497	98
1042	498	97
1043	498	97
1044	499	96
1045	499	96
1046	500	96
1047	500	95
1048	501	95
1049	501	94
1050	502	94
1051	502	93
1052	503	93
1053	503	92
1054	504	92
1055	504	91
1056	505	91
1057	505	90
1058	505	90
1059	506	89
1060	506	89
1061	507	88
1062	507	88
1063	508	87
1064	509	87
1065	509	86
1066	510	86
1067	510	86
1068	510	85
1069	511	85
1070	511	84
1071	512	84
1072	512	83
1073	513	83
1074	513	82
1075	514	82
1076	514	81
1077	514	81
1078	515	80
1079	516	80
1080	516	79
1081	517	79
1082	517	78
1083	518	78
1084	518	77
1085	519	77
1086	519	76
1087	520	76
1088	520	76
1089	521	75
1090	521	75
1091	522	74
1092	522	74
1093	523	73
1094	523	73
1095	524	72
1096	524	72
1097	525	71
1098	525	71
1099	526	70
1100	526	70
1101	527	69
1102	527	69
1103	528	68
1104	528	68
1105	529	67
1106	529	67
1107	529	66
1108	530	66
1109	530	65
1110	531	65
1111	531	65
1112	532	64
1113	532	64
1114	533	63
1115	533	63
1116	534	62
1117	534	62
1118	535	61
1119	535	61
1120	536	60
1121	536	60
1122	537	59
1123	537	59
1124	538	58
1125	538	58
1126	539	57
1127	539	57
1128	540	56
1129	540	56
1130	541	56
1131	541	55
1132	542	55
1133	542	54
1134	543	54
1135	543	53
1136	544	53
1137	544	52
1138	545	52
1139	545	51
1140	546	51
1141	546	50
1142	547	50
1143	547	49
1144	548	49
1145	548	48
1146	549	48
1147	549	47
1148	550	47
1149	550	46
1150	551	46
1151	552	46
1152	552	45
1153	552	45
1154	553	44
1155	553	44
1156	554	43
1157	554	43
1158	555	42
1159	555	42
1160	556	41
1161	556	41
1162	557	40
1163	558	40
1164	558	39
1165	559	39
1166	559	38
1167	560	38
1168	560	37
1169	561	37
1170	561	36
1171	562	36
1172	562	35
1173	563	35
1174	563	35
1175	564	34
1176	564	34
1177	565	33
1178	565	33
1179	566	32
1180	566	32
1181	567	31
1182	567	31
1183	568	30
1184	568	30
1185	569	29
1186	569	29
1187	569	28
1188	570	28
1189	570	27
1190	571	27
1191	571	26
1192	572	26
1193	572	25
1194	573	25
1195	573	24
1196	574	24
1197	574	23
1198	575	23
1199	575	23
1200	576	22
1201	576	22
1202	577	21
1203	577	21
1204	578	20
1205	578	20
1206	579	19
1207	579	19
1208	580	18
1209	580	18
1210	581	17
1211	581	17
1212	582	16
1213	582	16
1214	583	15
1215	583	15
1216	584	14
1217	584	14
1218	585	13
1219	585	13
1220	586	12
1221	586	12
1222	587	12
1223	587	11
1224	588	11
1225	588	10
1226	589	10
1227	589	9
1228	590	9
1229	590	8
1230	591	8
1231	591	7
1232	592	7
1233	592	6
1234	593	6
1235	593	5
1236	594	5
1237	594	4
1238	595	4
1239	595	3
1240	596	3
1241	596	2
1242	597	2
1243	597	1
1244	598	1
1245	598	0
1246	599	0
1247	599	0
